cited_locus	resolves_to	kind	note
Ecclus.41.23		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.24		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.25		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.26		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.27		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.28		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.3		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.4		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.5		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.6		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.7		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.8		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.41.9		unrecorded	vulgate Ecclus 41:1-28 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.1		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.10		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.11		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.12		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.13		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.14		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.15		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.16		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.17		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.18		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.19		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.2		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.20		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.21		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.22		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.23		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.24		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.25		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.26		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.3		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.4		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.5		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.6		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.7		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.8		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.42.9		unrecorded	vulgate Ecclus 42:1-26 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.1		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.10		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.11		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.12		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.13		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.14		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.15		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.16		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.17		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.18		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.19		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.2		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.20		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.21		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.22		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.23		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.24		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.25		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.26		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.27		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.28		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.29		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.3		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.30		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.31		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.32		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.33		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.34		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.35		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.36		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.37		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.4		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.5		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.6		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.7		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.8		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.43.9		unrecorded	vulgate Ecclus 43:1-37 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.1		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.10		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.11		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.12		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.13		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.14		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.15		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.16		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.17		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.18		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.19		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.2		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.20		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.21		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.22		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.23		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.24		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.25		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.26		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.27		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.3		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.4		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.5		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.6		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.7		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.8		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.44.9		unrecorded	vulgate Ecclus 44:1-27 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.1		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.10		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.11		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.12		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.13		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.14		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.15		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.16		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.17		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.18		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.19		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.2		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.20		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.21		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.22		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.23		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.24		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.25		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.26		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.27		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.28		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.29		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.3		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.30		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.31		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.4		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.5		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.6		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.7		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.8		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.45.9		unrecorded	vulgate Ecclus 45:1-31 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.46.1		unrecorded	vulgate Ecclus 46:1-23 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.46.10		unrecorded	vulgate Ecclus 46:1-23 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.46.11		unrecorded	vulgate Ecclus 46:1-23 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.46.12		unrecorded	vulgate Ecclus 46:1-23 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.46.13		unrecorded	vulgate Ecclus 46:1-23 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.46.14		unrecorded	vulgate Ecclus 46:1-23 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.46.15		unrecorded	vulgate Ecclus 46:1-23 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.46.16		unrecorded	vulgate Ecclus 46:1-23 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.46.17		unrecorded	vulgate Ecclus 46:1-23 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
Ecclus.46.18		unrecorded	vulgate Ecclus 46:1-23 is not mapped onto greek: the Vulgate and the Greek divide Ecclesiasticus differently in all fifty-one chapters and no verse-level correspondence has been established; see the artifact record
